63dbe56a509afd01a021a6f4,8180636180,NOT SPECIFIED,48744737,1.67536E+12,02/02/2023 16:31:38 CST,mid-mod style with modern comfort!,en_us,83,"best vacation, ever","Very responsive to any issues, including going above and beyond during a local power outage to ensure we were ok and even brought lanterns.",HR_REVIEWTEXT,"Great experience from beginning to end; making the reservation, pre-trip communication & on stie support all the way through check out. Property even better than expected. Well appointed. Location great; near downtown & airport in historic neighborhood. Great to have 3 bedrooms and casita with 2 beds for the five of us. Pool, hot tub, sauna, and fire pit all awesome. Care put into the furnishings. Property clean and organized.
Rob provided high level customer service/white glove concierge attention. Thanks, Rob.
Comments from a couple of the other guests:
“… the house was absolutely fabulous — well-appointed and perfectly on theme. Rob was by far the most helpful and responsive property manager I’ve ever worked with. When advised the first morning that the master bath toilet wasn’t usable, he sent Christian over right away. Christian had it repaired and the bathroom cleaned within 2 hours. Great, friendly service!”
“Outstanding customer service. Very responsive to any issues, including going above and beyond during a local power outage to ensure we were ok and even brought lanterns. 
Location is quiet, yet still close to downtown and local attractions. 
Décor and usability of the home is excellent. Well-appointed kitchen. Practical yet stylish furnishing. LP collection is so FUN! 
Perfect space to relax and enjoy all that PS has to offer.”"
63dec33d193a4d162758b6e2,8181453815,NOT SPECIFIED,74732157,1.67554E+12,04/02/2023 20:42:37 CST,"new to market! spacious beach retreat, steps to sugary sand, conveniences and fun!",en_us,83,miss leading,Because of the lack of power A/C and internet we elected not to stay and contacted VRBO to request our money to be refunded.,HR_REVIEWTEXT,"When we arrived the place was clean and we expected the storm damage. But we didn’t expect the lack of power in the back bedroom, hall bath, kitchen, except the fridge,(light worked, but it wasn’t cold. A/C or internet did not work. Call and left a message with the management company, they had no emergency contact number. Because of the lack of power A/C and internet we elected not to stay and contacted VRBO to request our money to be refunded. We understand the hurricane damage but advertising with pre hurricane picture and data is miss leading. Will be a great place to stay after the damage is all repaired."
63dec33d193a4d162758b6e2,8181453812,NOT SPECIFIED,74732157,1.67554E+12,04/02/2023 20:42:37 CST,"new to market! spacious beach retreat, steps to sugary sand, conveniences and fun!",en_us,83,miss leading,"But we did not expect the lack of power in the back bedroom, hall bath, kitchen, except the fridge,(light worked, but it was not cold.",HR_REVIEWTEXT,"When we arrived the place was clean and we expected the storm damage. But we didn’t expect the lack of power in the back bedroom, hall bath, kitchen, except the fridge,(light worked, but it wasn’t cold. A/C or internet did not work. Call and left a message with the management company, they had no emergency contact number. Because of the lack of power A/C and internet we elected not to stay and contacted VRBO to request our money to be refunded. We understand the hurricane damage but advertising with pre hurricane picture and data is miss leading. Will be a great place to stay after the damage is all repaired."
63d4bbea3cc5bb2f4286a9ea,8178470709,NOT SPECIFIED,34012985,1.67489E+12,28/01/2023 06:08:41 CST,private b & b with breathtaking views,en_gb,83,first night in new zealand,The area had a power outage overnight that effected the water supply,HR_REVIEWTEXT,Our first night in New Zealand. The property was clean and spacious and the breakfast supplied was very welcome. The area had a power outage overnight that effected the water supply but this was rectified before we left and we were able to shower
63d5dfeab9e4d34ee9b31be2,8178811873,NOT SPECIFIED,60283825,1.67496E+12,29/01/2023 02:54:34 CST,dramatic oceanfront setting overhanging the water!!!,en_us,83,perfect stay in paradise,"We arrived the first night to no power, which was not a concern of ours as we came prepared and expected it.",HR_REVIEWTEXT,"If you’re looking for a perfect place to stay with great oceanfront views every day all day and be amongst great people in the Bahamians this is the place. There are no crowds to deal with just you, the locals and your own schedule. Cecil’s place is amazing. We like to vacation at our own pace while having the views we’ve come to love being at oceanfront. We don’t like the crowds and the tourism side of things so this was perfect for us. 
If you consider staying here read the amenities abs details more than once. This is not a fully laid out Airbnb but it is perfect if you’re looking to vacation at a wonderful place. 
We arrived the first night to no power, which was not a concern of ours as we came prepared and expected it. I email the group as instructed and Nicole came over to greet us and tell us what is going on and as to why it was out. 
She brought us a candle, told us where there was power and we took a ride and had a great meal amongst great people at Delish in James Cistern. 
When we returned power was back on and all was well. 
Cottage has all you need for a wonderful stay. 
Once you get your bearings on how things work it’s relaxing, fun and enjoyable. 
The recommendations are spot on. I would recommend going to Big Rocks store about 10-15 mins south of Hatchett Bay to shop. His prices are really good and very reasonable. As with all Bahamians he’s a really nice guy. 
As far as beaches we really liked Rainbow Bay for a nice close beach to visit. 
The Pink Sand Beach in Harbour Island was beautiful and not crowed. It can be a little crowded at the access but there’s plenty of beach. We drove out golf cart to the south end and found another access point with no one around. 
Also a must visit is Lighthouse Beach. Take the 2 mile walk to the eastern end. Absolutely beautiful. Walk up to the lighthouse and just enjoy the breathtaking views. 
As far as alcoholic or beer we visited Marvin Burrows’ store in Governors Harbour. He’s a very friendly guy and another great local to just talk to. For wine we drove to the package store by the docks in Governors Harbour. They have a great selection. 
If you want some REALLY GOOD local barbecue go see Dwayne in Gregory Town. If heading north he will be on your left. He’s only there on Tuesdays. 
Could not say enough great things about Eleuthera, the locals, their friendliness and our cottage."
63d67b358e874e06613dfaee,8179041555,NOT SPECIFIED,60283825,1.675E+12,29/01/2023 02:54:34 CST,dramatic oceanfront setting overhanging the water!!!,en_us,83,perfect stay in paradise,"We arrived the first night to no power, which was not a concern of ours as we came prepared and expected it.",HR_REVIEWTEXT,"If you’re looking for a perfect place to stay with great oceanfront views every day all day and be amongst great people in the Bahamians this is the place. There are no crowds to deal with just you, the locals and your own schedule. This cottage is amazing. We like to vacation at our own pace while having the views we’ve come to love being at oceanfront. We don’t like the crowds and the tourism side of things so this is perfect if that’s what you enjoy. 
We arrived the first night to no power, which was not a concern of ours as we came prepared and expected it. I email the group as instructed and Nicole came over to greet us and tell us what is going on and as to why it was out. 
She brought us a candle, told us where there was power and we took a ride and had a great meal amongst great people at Delish in James Cistern. 
When we returned power was back on and all was well. 
Cottage has all you need for a wonderful stay. 
Once you get your bearings on how things work it’s relaxing, fun and enjoyable. 
The recommendations are spot on. There is a store about 15 minutes south on your left that is well stocked. Prices are really good and very reasonable. As with all Bahamians owner is a really nice guy. 
As far as beaches we really liked Rainbow Bay for a nice close beach to visit. 
The Pink Sand Beach in Harbour Island was beautiful and not crowed. It can be a little crowded at the access but there’s plenty of beach. We drove out golf cart to the south end and found another access point with no one around. 
Also a must visit is Lighthouse Beach. Take the 2 mile walk to the eastern end. Absolutely beautiful. Walk up to the lighthouse and just enjoy the breathtaking views. 
As far as alcohol or beer we visited Marvin Burrows’ store in Governors Harbour. He’s a very friendly guy and another great local to just talk to. For wine we drove to the package store by the docks in Governors Harbour. They have a great selection. 
If you want some REALLY GOOD local barbecue go see Dwayne in Gregory Town. If heading north he will be on your left. He’s only there on Tuesdays. 
Could not say enough great things about Eleuthera, the locals, their friendliness and our cottage."
63cf35338051c11e10fcc681,8176641285,NOT SPECIFIED,34340838,1.67452E+12,24/01/2023 01:32:35 CST,best 4-bedroom family-friendly ski-in/ski-out with hot tub on big white,en_ca,83,best ski in/ ski out,Power outage nobody could have expected!),HR_REVIEWTEXT,"This property was perfect for us and our kids and friends/partners. Lots of room, excellent location. Lots of bathrooms for everyone. And affordable for the crew. An excellent weekend! (Except the 18 hrs. Power outage nobody could have expected!)"
63d02d36679e920edf1f7596,8177000803,NOT SPECIFIED,22126961,1.67459E+12,24/01/2023 19:10:46 CST,cozy home to relax in after a fun day enjoying the area's many attractions,en_us,83,it was a dark and stormy….day?,Never lost power and the house was amazing despite the gail force wind.,HR_REVIEWTEXT,Came here for an epic bike ride that got canceled due to “bomb cyclone”. Hunkered down in this awesome property that was a few blocks from the ocean view of turbulent stormy sea! Never lost power and the house was amazing despite the gail force wind. Communication with the host was above and beyond what I expected. Had no issues with the neighborhood. Would come again and probably will!
63d0b0d439b16f734e8cfeeb,8177190702,NOT SPECIFIED,72646746,1.67462E+12,25/01/2023 04:32:20 CST,the mountain getaway. panoramic views! minutes to evergreen lake and red rocks!,en_us,83,beautiful views,"The refrigerator went out as a result of a power outage, we believe, and when it did not come back on with the rest of the electricity, Bryan offered to bring ice and coolers to not lose food and scheduled a technician to come out as soon as possible.",HR_REVIEWTEXT,"This property reminded us our our old home in a neighboring town of Evergreen! The views were beautiful and it was private which is something important to us. We had everything we needed and the host was very helpful! The refrigerator went out as a result of a power outage, we believe, and when it didn’t come back on with the rest of the electricity, Bryan offered to bring ice and coolers to not lose food and scheduled a technician to come out ASAP. It was such a kind gesture, but we found a bag of ice and the refrigerator was back up and running the next morning when we woke up. Overall the stay was great and would recommend this house to anyone."
63d7a4a2b9b0b2022dbb4663,8179380527,NOT SPECIFIED,79519450,1.67508E+12,30/01/2023 11:06:10 CST,santana row the rodeo drive of silicon valley!,en_us,83,great location for 2 week stay!,"Property manager, Connor was incredibly responsive as I was there during the city wide power outages",HR_REVIEWTEXT,"The condo was perfectly located on Santana Row to enjoy restaurants, coffee shops, and shopping without getting in your car! Was here visiting my daughter and could not have been more perfectly situated! Property manager, Connor was incredibly responsive as I was there during the city wide power outages and he did everything possible to make the situation as painless as possible. 
My only suggestion is to change out the pull out sofa. It was too hard to sleep on for my daughter who is used to camping and sleeping on the ground. The main bedroom had a very comfy mattress though and the living room sofa and little office setup were perfect for my working stay! Highly recommend!"
63d453f5f8eaac1d6206bf2a,8178356126,NOT SPECIFIED,37909503,1.67486E+12,27/01/2023 22:45:09 CST,"luxurious studio apartment in corte madera, close to hiking, biking.",en_us,83,cozy getaway,We got unlucky with the weather while we were there and were under a weather alert at one point with predicted power outages,HR_REVIEWTEXT,"Linda was great! She was very communicative. She contacted us a few days in advance to provide check-in information and answer any questions we had. She also provided suggestions for restaurants and things to do. We got unlucky with the weather while we were there and were under a weather alert at one point with predicted power outages and Linda dropped off a flashlight and battery-powered lantern for us just in case. She made us feel very welcome and taken care of the entire time. 

The property itself was also very nice. It's a studio in the lower level of a little bungalow, but felt spacious and was comfortably arranged. The bathroom was a nice size (bigger than I expected) and the kitchenette was well-stocked for what we needed. We dined out a lot, but there were plates, silverware, mini fridge, microwave, and toaster oven for leftovers (plus more equipment that we didn't use). 

The location worked really well for us. It's in a quiet neighborhood and there was always a spot for us to park on the street right in front of the property. There were lots of coffee and restaurant options within 15 minutes' driving distance (many within 5 minutes), it was 20-30 minutes to the sites we wanted to see in San Francisco, and 60-90 minutes to nature areas like Muir Woods and Point Reyes. 

We stayed in winter, and it was just a little chilly in the studio our first couple days, but Linda was very accommodating and adjusted the heat temperature and schedule to meet our needs. There was also a space heater and blankets, so we were never uncomfortable. 

This property was nice and cozy and we really enjoyed our stay. Thank you, Linda!"
63d845b155607f161c117724,8179571511,NOT SPECIFIED,82800711,1.67512E+12,30/01/2023 22:33:21 CST,"beautiful home near beach with private pool, gas grill, washer/dryer - 1 dog ok",en_us,83,know what you are renting,Then we had no power or water the last day we were trying to pack up to leave.,HR_REVIEWTEXT,"This property is so far off the main road you can’t get a taxi or Uber so you must rent an suv. An SUV is a must since the roads are all dirt and have horrible dips. They only had a little car and we got 2 flat tires from the roads. We had no running water for 16 hours during the week. Then we had no power or water the last day we were trying to pack up to leave. The sofa was pretty dirty and you didn’t want to use. The shower head has such lower water pressure it’s hard to get all the shampoo and conditioner out so, I looked like a grease head the whole time. The pool was dirty when we arrived and after 8 days it was still never cleaned. There is a canopy over the pool which has large carabiners connection which was fine until the wind blows in the night and they are banging on the the roof all night long. There was weeks worth of bird poop on the deck in which we scrubbed for a while trying to clean because you couldn’t access the door way without stepping in it."
63d816ca90a9453facc10a31,8179517764,NOT SPECIFIED,34077035,1.67511E+12,30/01/2023 19:13:14 CST,5bd 5.5ba w/ pool home.  an oasis just minutes to downtowns sonoma & glen ellen,en_us,83,perfect house for couples,The property manager was super responsive when there was a neighborhood wide power outage.,HR_REVIEWTEXT,"We rented Twelve Oaks with four other couples this past fall. The pictures online are beautiful, but seeing the property in person is jaw-dropping. We all were blown away by the meticulous grounds, the countless amenities, the roominess of the bedrooms and living areas, the large kitchen, the pool house... We could not have found a more perfect place to stay. The proximity to Sonoma Plaza and our chosen wineries made it an ideal location for all our plans. The property manager was super responsive when there was a neighborhood wide power outage. Don't miss out on this fantastic home!"
63de9a7c419c9721788ac83d,8181406375,NOT SPECIFIED,34086029,1.67553E+12,04/02/2023 17:48:44 CST,tropical resort- clean and quiet. a  short stroll to the beach!,en_us,83,"wonderful host, beautiful condo","mud in our parking lot, and a power outage",HR_REVIEWTEXT,"The condo is completely updated, well-equipped w/everything we needed for cooking at home and spending time at the beach. During our stay we had unusual weather causing flash flooding, mud in our parking lot, and a power outage--our host and the neighbors were wonderfully helpful in looking out for us during these unexpected events. Also, after I put an ink spot on the brand new, (very comfy) pull-out couch, the host was extremely kind and reassuring in getting it removed. Always buy the insurance! Thank you, Susan, for a magical and comfortable Maui experience!"
63d27c775f5d7625ad9342b3,8177710942,NOT SPECIFIED,83054082,1.67474E+12,26/01/2023 13:13:27 CST,new! charming cabin < 3 mi to dale hollow lake!,en_us,83,awesome cabin,"This place was awesome place to stay however, power went out middle of the night woke up it was 50 degrees in the house no power and when contacted the manager about the power she told me that it happens all the time.",HR_REVIEWTEXT,"This place was awesome place to stay however, power went out middle of the night woke up it was 50 degrees in the house no power and when contacted the manager about the power she told me that it happens all the time. “Wow really this should have been disclosed from the start and also not to mention for a 500 weekend we only got reimbursed 100 and packed up and left that morning cutting our fishing trip short and the loss of about 180 worth of bait. Not very happy about the experience at this cabin"
63d6aa044aca0f7a0965785d,8179110340,NOT SPECIFIED,81834256,1.67501E+12,29/01/2023 17:16:51 CST,*centrally located miami home with a private pool*,en_us,83,great place!,"Turns out, the house lost power and the code did not work.",HR_REVIEWTEXT,"We had an excellent time staying here for a long weekend. 8 of us flew in 3 days before our cruise and enjoyed seeing Miami before we left. We had trouble getting into the house when we first arrived. Turns out, the house lost power and the code did not work. The owners were at the house and took care of the problem within 5 minutes. Very involved and helpful owners!"
63dea4b0c0e83b369ba2b55d,8181421854,NOT SPECIFIED,33660267,1.67554E+12,04/02/2023 18:32:16 CST,***maui true paradise***penthouse #601**top floor corner end unit***,en_us,83,not what i signed up for,"On top of that, when we finally decided to try the television after dinner to watch something the power went out for 2.5 hours.",HR_REVIEWTEXT,"Since they asked me to review this property I shall review it exactly as I saw it and experienced it. This was the ""Penthouse end unit"" I rented. I had the misconception that it meant a larger wrap around deck which it didn't. I arrived to the unit at 5 pm only to find the parking lot covered in the most disgusting mud I have ever seen. About a third of the parking lot was so deeply covered in mud you couldn't park so the rest of the spaces in the lot were always taken. I found a narrow slit to park in and slipped and slid all the way to the entrance. I ruined my new shoes as were covered in mud. This was from rains that occurred earlier in the week. The streams pouring on to the street and into the ocean there were carrying the mud from the mountainside and putting it everywhere including the beach and water which was now the color of my morning coffee. The unit itself is a well used rental and looks the part. The television in the living room was watchable but never managed to figure how to stream as I believe it wasn't connected to the wifi. The bedroom tv was postage stamp size which I never turned on. The unit had most everything there but just all basic and nothing one would consider luxury. Furniture was well used and just left the impression of minimal amounts to get the job done. The coup d' etat was that we were told to move our cars to clean the parking lot. The problem is there is nowhere to park your car off property and it was a half mile round trip for me to park my car and then I was stuck in the mud in the process. Totally uncalled for. The worst part was I sent a note to the manager explaining my displeasure but was told basically, mahalo. On top of that, when we finally decided to try the television after dinner to watch something the power went out for 2.5 hours. The best part was the beach to the south was most interesting and a great place to watch sea life and the sunset. When you check in they require you to get a parking pass and such. The problem is they are only open from 9 am to 2pm which is difficult since you can't check in until 3 pm. The last straw was it was unit 601 which is directly on the street of Kihei blvd and so the noise was ungodly. I never, ever would have rented a unit like this in that location but you don't know. The view was even compromised and the picture they use is from the one angle you could actually see the water decently. During a zoom call I had to mute my mic due to the noise."
63e046a62ac8cd05c5c5ade9,8181974793,NOT SPECIFIED,34006263,1.67564E+12,06/02/2023 00:15:34 CST,diamond harbour hideaway,en_nz,83,loved it,"Only bad thing kitchen cupboard not clean invaded with ants had no power or spray, spent first hour cleaning out kitchen cupboard and washing all kitchen equipment thank God for dishwasher",HR_REVIEWTEXT,"Property was beautiful, well stocked with everything you needed loved it. Only bad thing kitchen cupboard not clean invaded with ants had no power or spray, spent first hour cleaning out kitchen cupboard and washing all kitchen equipment thank God for dishwasher"
63ce60de19344548db8cc81d,8176362283,NOT SPECIFIED,78377877,1.67447E+12,23/01/2023 10:26:38 CST,"mésange, family house",fr_fr,83,dommage!,"2 coupures d' électricité, une qui a demandé une intervention de Enedis et donc 4h d' attente et une deuxième le samedi soir à 21h, impossible de joindre la personne qui s' occupais de la réservation!",HR_REVIEWTEXT,"Nous avions réserver ce logement pour un week end cocooning en famille, un critère qui était important ""la cheminée"", surprise en arrivant ""pas possible de l'utiliser"" ! Il ne faisait pas chaud du tout dans la partie séjour, impossible de s'y installer. 
2 coupures d'électricité, une qui a demandé une intervention de Enedis et donc 4h d'attente et une deuxième le samedi soir à 21h, impossible de joindre la personne qui s'occupais de la réservation! Heureusement la voisine nous a mis en relation avec le propriétaire directement qui nous a indiquer quoi faire ainsi qu' Enedis que nous avions réussi à joindre en même temps! 
L'équipement est assez sommaire également, par rapport a certains logements que j'ai pu faire. 
Bref, nous avons réussi à profiter de ce week end malgré tout en famille, mais nous y retournerons pas dans ce logement. Dommage!"
63d1eaf4b9e4d34ee9521494,8177542943,NOT SPECIFIED,33490399,1.6747E+12,26/01/2023 02:52:36 CST,mackenzie village @ revelstoke # powder,en_us,83,first time to revy!,If power goes out you can not gain access to the garage or contents until power is restored.,HR_REVIEWTEXT,This is a great property and located just minutes from the Ski hill. The hot tub with a view after skiing is Awesome. The duel floors allow two couples (or couple with kids )to enjoy the place and still have privacy. The owners are very responsive to questions and issues. The garage is very tiny but my Jeep Latitude just fit. Warning! The garage can only be opened from key pad on outside of garage. If power goes out you cannot gain access to the garage or contents until power is restored. Learned that the hard way. I recommend leaving it open just enough to crawl under to manually open if you have a big ski day planned. The kitchen has all the equipment you need to cook your meals and a table for four. TV has great streaming options. The floor heat is very nice and fans are provided for. those who like white noise or a little breeze. Overall a Great place to stay!
63d4b0d4264a3238f9baebe8,8178467993,NOT SPECIFIED,88077598,1.67488E+12,28/01/2023 05:21:24 CST,beachfront delight - beachfront,en_nz,83,"appealing apartment, the images are very deceiving.","There were no power sockets in the rooms either meaning we could not plug anything in such as a phone, clock or radio.",HR_REVIEWTEXT,"This was quite simply the worst place we have ever stayed! we would not recommend it to anyone. It was just bazaar, two of the bedrooms had no lights and no light-fittings at all (one room had the most pathetic tiny LED lights near the door which was of no use at all in terms of lighting. There were no ceiling lights and no bedside lamps, no lights period! Which made it very difficult going to bed and stumbling around in the dark and we were unable to read at night either. In one of the bedrooms, the ceiling fan was incorrectly installed which meant that the breeze flow went upwards to the ceiling and not downwards to keep the room cool as it was supposed to do. This room also had the bed hard up against the wardrobe which meant that the cupboards could not be opened and used therefore there was nowhere to store clothes or suitcases. 

There was a big window above the front door which did not have a covering so the streetlights outside lit the entire house all night as though the sun was shining, this made it almost impossible for us to sleep. There were no power sockets in the rooms either meaning we could not plug anything in such as a phone, clock or radio. 

The bathroom was very strange, it has the tiniest hand basin I have ever seen and the mirror above jutted out so far that when we tried to clean our teeth over the basin, we had to lean our heads on the mirror to be able to try reach and aim for the basin and not the floor, but this was almost impossible to achieve. We were left with one toilet roll only and that was it for a family of four staying for 7 days, this is pretty poor when we paid over AU$6,691.45 and had to buy our own toilet paper! 

The kitchen was utterly dismal, I have never stayed anywhere where there are so few utensils, there were no wooden spoons, no cheese grater, no potato masher, no tongs, no proper knives, no coffee or tea, no salt or pepper, no spatula to turn eggs, one small pan and only 2x tiny saucepans not even big enough to cook pasta for a family of four. We ended up having to purchase utensils and take them home with us after being completely exasperated. 

My husband chose to repair the rubber beading that seals the window in the glass sliding doors at the front of the apartment as it was dangling off and the window would not open properly. He then cleaned the window as it was so dirty we could not see the beach!

We then had to stabilise the dining room table by installing the legs correctly to stop them from wobbling while we were eating. 

The dryer was not working despite trying every possible cycle we could not get our clothes dry. 

There was no clothes drying rack, no clothes line and the dryer was broken making it impossible to wash and dry clothes and towels for our family. We were only given 6x towels for a family of four, not even two towels each! 

There were 9 people staying in the apartment downstairs and they stood outside and smoked incessantly, this meant we had no choice but to keep the windows and doors shut as we have asthmatics in our family and the stench and fumes were intolerable, this was unbearable in such hot weather. 

Our instructions were to clean the apartment before we left, which we did, but again, there were absolutely no cleaning products or equipment at all, we had to purchase them from the supermarket! 

We looked around the house incredulous as to what kind of builder could have put this dreadful place together, we very much doubt it would have even achieved compliance with building regulations. But then assumed that someone (not a registered builder) has done a very ‘cheap and cheerful’ reno without any thought or planning as there is so much wrong with this place it's difficult to believe, not even the walls are straight. 

It then took us nearly 3 weeks to get our bond back, three emails and four texts to Aron at The Beaches Holiday Rentals before he released it, he was incredibly difficult to deal with and the service was dismal. To say we were disappointed is a gross understatement, the view is great and the images on the internet look wonderful but please don’t be fooled, this apartment is not what it seems, there are some very serious issues with it and we would never recommend it to anyone."
63d4018c6a492d5b5bcaa96b,8178246974,NOT SPECIFIED,30223642,1.67484E+12,27/01/2023 16:53:32 CST,stunning home full of every imaginable amenity,en_us,83,the driveway is not possible.,Power went out on day 2 of stay,HR_REVIEWTEXT,"Sad to say this because the property is awesome, but completely unusable during the winter. The property manager did not have the driveway cleared. We shoveled it ourselves. There was no salt. 4x4 truck not keep cold get up it. Pure ice. Manager did not reply. Power went out on day 2 of stay and we left due to no heat. Charged for all 3 days.

Still no reply.

Day two we shoveled again and had to shovel the road way as well. Yes we had chains. Beautiful place, perfect for a ski weekend, if you have a snowmobile… otherwise don’t bother at all."
63d6a9fbbe44fb04c4a3f6c8,8179110584,NOT SPECIFIED,33494818,1.67501E+12,29/01/2023 17:16:42 CST,mckenzie riverside retreat,en_us,83,birthday,Wonderful location...we lost power on the last morning but enjoyed the house and surrounding area,HR_REVIEWTEXT,Wonderful location...we lost power on the last morning but enjoyed the house and surrounding area
63d80a4fed1e2c7e5d7b76a9,8179499073,NOT SPECIFIED,55185959,1.6751E+12,30/01/2023 18:19:58 CST,brand new surf ranch bungalow,en_us,83,money pit and condescending owner,The power went out one night in the middle of the night and I had to contact the owner.,HR_REVIEWTEXT,"Pics looks amazing and lots of things appear “pretty” but I had MAJOR issues from the moment I arrived until the moment I left. I arrived on a Saturday, during a rain storm, to leaks in both master bedroom and living room all over sofa. I immediately contacted owner who apparently lives close. Instead of coming over to look right away she instructed me to put pots out to collect water and roofer would come Monday. Monday it was fixed BUT she actually left me the pots in the sink to clean myself!! Unreal. I would have left a bottle of good wine if it was my place! The dishwater did not clean dishes adequately. I am 46 and very familiar with using dishwashers, since the owner seemed to think I needed a review, and can attest that after 5 cycles my dishes were not clean. The power went out one night in the middle of the night and I had to contact the owner. Thankfully it was restored fairly quickly but no utility info was given in her shitty welcome book. The tv in the bedroom did not work initially. The garage door is funky and gave me trouble a few times and is VERY small. The front door punch code is also a pain in the ass and I was locked out after midnight one night and the owner did not return my texts until 6am. Not ok and not safe. Additionally, the washer and dryer are in a janky room downstairs and very grimy. It also isn’t listed in her welcome book and I needed to inquire about their whereabouts and usage. I travel a ton and this experience was fairly awful. Wendy the owner was “mainly” responsive but super condescending and in no way offered any kick back due to my issues. She offered to let me out of my contract a few days early but it wasn’t worth me leaving at that point. I do not recommend!!!"
63d13ba6e702612f4e1afc95,8177351962,NOT SPECIFIED,76556135,1.67466E+12,25/01/2023 14:24:38 CST,pacific dream - private home on 1/2 acre w/ endless ocean views & hot tub,en_us,83,great ocean view!,We were there during a region-wide power outage and the house even had a backup electrical system for lights and essential items that allowed us to continue our getaway.,HR_REVIEWTEXT,"This is a wonderful property right on the coast with awesome views of the ocean! The house was extremely clean and exactly as advertised. We were there during a region-wide power outage and the house even had a backup electrical system for lights and essential items that allowed us to continue our getaway. Management was awesome as well. 
Definitely recommend to anyone looking for a great place to relax!"
63dd8879c085ca0ee85a50d3,8181097209,NOT SPECIFIED,18980054,1.67546E+12,03/02/2023 22:19:37 CST,"reviews say clean, like home! walk to restaurants, free wifi/parking! beach!",en_ca,83,amazing!,"We had one minor power outage, think maybe 2 hours.",HR_REVIEWTEXT,"This is a great place to stay!
The location is the best spot on the whole island (central to everything and great beaches) favourite was the big beach.

The place was spotless! The cooler, beach chairs and water cooler was game changer. Full kitchen plus pay it forward is nice. (Forgot to bring shampoo and conditioner.)

I had to work on this vacation the wifi worked great. 

We had one minor power outage, think maybe 2 hours. We were gone that day, so that we wouldn’t have even noticed. Kev checked in, gave us an update, and told us where the flashlight was. 

Kev gave some great recommendations of things to see and do. Defiantly will stay here again."
63dc6efb30227d068fe4d55d,8180791451,NOT SPECIFIED,81939235,1.67539E+12,03/02/2023 02:18:35 CST,el cid social club - 3 bedroom,en_us,83,"great house, close to airport and downtown!",Issues with getting access to house when we arrived and did not receive timely response from property management company regarding power outage on 1st day of our stay.,HR_REVIEWTEXT,"House is great! Previous review about slippery pool deck, short duration on master bathroom light timer and not enough paper goods was accurate. Issues with getting access to house when we arrived and did not receive timely response from property management company regarding power outage on 1st day of our stay. However, property management company was quick to send someone out to change battery in keyless entry lock, restock all needed supplies and even sent someone out to be sure all items came back up after power outage. Would recommend to others, close to airport and downtown!"
63dc6efb30227d068fe4d55d,8180791452,NOT SPECIFIED,81939235,1.67539E+12,03/02/2023 02:18:35 CST,el cid social club - 3 bedroom,en_us,83,"great house, close to airport and downtown!","However, property management company was quick to send someone out to change battery in keyless entry lock, restock all needed supplies and even sent someone out to be sure all items came back up after power outage.",HR_REVIEWTEXT,"House is great! Previous review about slippery pool deck, short duration on master bathroom light timer and not enough paper goods was accurate. Issues with getting access to house when we arrived and did not receive timely response from property management company regarding power outage on 1st day of our stay. However, property management company was quick to send someone out to change battery in keyless entry lock, restock all needed supplies and even sent someone out to be sure all items came back up after power outage. Would recommend to others, close to airport and downtown!"
63d809b963bc34179c568bff,8179497670,NOT SPECIFIED,89750201,1.6751E+12,30/01/2023 18:17:29 CST,✭cozy small apart w/ ac❤wifi hato rey centro,en_us,83,great neighborhood- no wifi,We were told it was due to near by explosion- maybe power outage and since it was over a weekend they could not call for help as company was closed.,HR_REVIEWTEXT,Great place. Only problem was no Wi-Fi/ internet entire stay. We were told it was due to near by explosion- maybe power outage and since it was over a weekend they could not call for help as company was closed.
